1,11,P,0.22
0,P,0.19
3,11,12,P,0.17
4,11,12,P,0.16
3,8,12,P,0.06
1,8,P,0.06
9,11,12,P,0.03
4,8,12,P,0.03
5,P,0.02
4,9,11,P,0.02
10,11,12,P,0.02
9,11,P,0.01
1,7,P,0.0
