1,P,0.38
4,10,2,P,0.21
24,P,0.12
10,23,P,0.08
23,6,P,0.04
7,23,P,0.03
7,2,P,0.03
4,6,2,P,0.03
7,27,P,0.01
7,25,P,0.01
7,21,P,0.01
5,23,P,0.01
5,2,P,0.01
0,7,P,0.01
0,6,P,0.0
