0,2,28,P,0.38
0,2,33,P,0.23
2,5,P,0.16
0,2,30,P,0.07
0,25,28,P,0.03
0,24,28,P,0.03
7,5,P,0.02
34,5,P,0.01
25,5,P,0.01
24,5,P,0.01
2,4,P,0.01
0,34,28,P,0.01
0,2,10,P,0.0
