3,10,P,0.8598427415757496
3,6,P,0.06957379527448321
3,8,P,0.06336924454605045
0,1,2,4,P,0.005664932313583232
0,1,2,5,P,3.7943530618264333E-4
0,1,2,10,P,3.794340384695987E-4
0,1,2,7,P,3.209129377098213E-4
0,1,2,9,P,2.7805128481921126E-4
0,1,2,6,P,9.854220005181975E-5
0,1,2,8,P,9.291052290038848E-5
