0,1,2,4,P,0.9323606960093436
0,1,2,10,P,0.013895374271438998
0,1,2,5,P,0.013892301318208582
0,1,2,7,P,0.012435191133785021
0,1,2,9,P,0.01123807154418709
3,10,P,0.005788875047142074
0,1,2,6,P,0.004587570625073374
0,1,2,8,P,0.004364703938794645
3,6,P,7.469874497362977E-4
3,8,P,6.902286622903065E-4
