3,10,P,0.789903217093401
3,6,P,0.1019278849292833
3,8,P,0.09418303840266097
0,1,2,4,P,0.01177046050141311
0,1,2,10,P,5.095540832956075E-4
0,1,2,5,P,5.094413957324122E-4
0,1,2,7,P,4.5600804231704206E-4
0,1,2,9,P,4.121087443811386E-4
0,1,2,6,P,1.6822975032906675E-4
0,1,2,8,P,1.6005705718633446E-4
