0,P,0.9972412383963289
3,P,0.002421958057463742
1,4,P,1.6348217083252746E-4
2,4,P,4.087054269744409E-5
1,7,P,4.087054263051655E-5
1,5,P,4.087054263051655E-5
1,6,P,2.4219580843672723E-5
2,5,P,1.021763567824069E-5
2,7,P,1.0217635678238264E-5
2,6,P,6.054895216040177E-6
