1,P,0.7833375950008161
0,6,P,0.08616713593483334
8,9,P,0.015538335989688049
6,9,P,0.015538335989685273
6,8,P,0.015538335989685273
9,10,P,0.01553833598899448
8,13,P,0.01553833598899448
7,P,0.014898262221820977
0,10,13,P,0.009478384952808921
4,P,0.004881862648406643
3,6,P,0.003884583997393852
6,11,P,0.003884583995859122
9,12,P,0.0038845839934045705
6,12,P,0.0038845839934045705
12,13,P,0.002301975702126509
5,8,P,0.002301975701788037
2,P,0.0022071499953804073
10,11,13,P,4.273042394446204E-4
3,10,13,P,4.2730423821814805E-4
5,12,P,3.4103343724647625E-4
