1,P,0.6820080596355999
7,P,0.07193053767680192
0,4,P,0.0682008063535497
0,9,P,0.06820080635050549
3,4,P,0.0682008063472317
8,P,0.023570198048460615
2,3,9,P,0.006820080634706817
0,5,P,0.004568062410161593
0,6,P,0.0038637652321555616
3,5,P,0.00103517347751446
3,6,P,7.586352753868952E-4
2,3,5,P,4.5679554231995865E-4
2,3,6,P,3.862730156054737E-4
