1,P,0.9864965411032404
0,6,P,0.009864965466528956
7,P,0.0017056484555864578
4,P,5.589068954930938E-4
2,P,2.526886642761822E-4
8,9,P,1.6172074536791487E-4
6,9,P,1.6172074536788597E-4
6,8,P,1.6172074536788597E-4
9,10,P,1.6172074536069628E-4
8,13,P,1.6172074536069628E-4
0,10,13,P,9.864965466505278E-5
3,6,P,4.043018634168563E-5
6,11,P,4.0430186325712384E-5
9,12,P,4.043018630016576E-5
6,12,P,4.043018630016576E-5
12,13,P,2.3958628942879622E-5
5,8,P,2.3958628939356856E-5
5,12,P,3.54942650895718E-6
10,11,13,P,4.0430186316261775E-7
3,10,13,P,4.0430186200216805E-7
