0,3,P,0.5793212030274282
1,2,3,P,0.3533859338289205
7,P,0.018062432462178316
2,3,5,P,0.015931333004502318
2,3,4,P,0.015931333004502318
1,3,6,P,0.01593133300450231
3,5,6,P,7.182158339829329E-4
3,4,6,P,7.182158339829329E-4
