3,10,P,0.5015977765032872
0,1,2,4,P,0.3304694352978547
3,6,P,0.04058656231559439
3,8,P,0.036967076217612894
0,1,2,5,P,0.022134734260740502
0,1,2,10,P,0.022134660307444896
0,1,2,7,P,0.018720773953547803
0,1,2,9,P,0.016220396995339607
0,1,2,6,P,0.005748556805533071
0,1,2,8,P,0.0054200273430449085
