algorithm,pBug,pValid,times,index,precision,recall,auc,wasted,tests,files,bugged,bugsIDS,pack
Sanity,0.6,0.1,10,1,1.0,0,0.969346523422,0.445538153903,11,17,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.1,10,2,1.0,1,0.912622593509,0.483414963836,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.1,10,3,0.791666666667,1,0.917590676383,0.482713578655,11,8,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.1,10,4,1.0,0,1.0,0.459627329482,11,11,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.1,10,5,1.0,1,0.917104986779,0.48578928154,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.2,10,0,1.0,1,0.854549650738,0.481971384858,9,8,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.2,10,1,1.0,0,0.943066286757,0.433459038907,11,17,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.2,10,2,1.0,1,0.845854238362,0.468427954657,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.2,10,3,0.791666666667,1,0.857791073686,0.469650316498,11,8,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.2,10,4,1.0,0,1.0,0.459627329482,11,11,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.2,10,5,1.0,1,0.859314735126,0.475882280334,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
uniform,0,0,20,0,0.927608792871,0.247091244381,0.618055555556,6,21,18,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
uniform,0,0,20,1,0.834545686361,0.30631264907,0.902777777778,1,21,33,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
uniform,0,0,20,2,0.797305192838,0.4202957322,0.708333333333,2,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
uniform,0,0,20,3,0.853560754025,0.447103252218,0.708333333333,2,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
uniform,0,0,20,4,1.0,0.155844155897,0.805194805195,0,21,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
uniform,0,0,20,5,0.814943117304,0.429593482227,0.791666666667,2,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
randomForest,0,0,20,0,0.999797768096,0.249966785889,0.618055555556,6,21,18,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
randomForest,0,0,20,1,0.928006320575,0.473867866102,1.0,0,21,33,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
randomForest,0,0,20,2,0.995286391573,0.497671479729,0.613095238095,5,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
randomForest,0,0,20,3,0.926411074304,0.465510042325,0.633333333333,4,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
randomForest,0,0,20,4,1.0,0.214641080474,0.805194805195,0,21,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
randomForest,0,0,20,5,0.99813774992,0.499097239932,0.708333333333,3,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.0,20,0,0.618055555556,6,0.992872616986,0.249945763407,21,18,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.0,20,1,1.0,0,0.997115663846,0.458461766753,21,33,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.0,20,2,1.0,1,0.991342724586,0.498500640931,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.0,20,3,0.791666666667,1,0.993139251585,0.499040121457,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.0,20,4,0.805194805195,0,1.0,0.196983141234,21,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.0,20,5,1.0,1,0.991388706797,0.49852376327,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.1,20,0,0.618055555556,6,0.931249813972,0.249476838018,21,18,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.1,20,1,1.0,0,0.969391913568,0.447258573848,21,33,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.1,20,2,1.0,1,0.912622593509,0.483414963836,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.1,20,3,0.791666666667,1,0.93041777506,0.489461483693,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.1,20,4,0.805194805195,0,1.0,0.196983141234,21,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.1,20,5,1.0,1,0.917104986779,0.48578928154,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.2,20,0,0.618055555556,6,0.883135431454,0.249110706416,21,18,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.2,20,1,1.0,0,0.943558109471,0.436819109927,21,33,3,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.2,20,2,1.0,1,0.845854238362,0.468427954657,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.2,20,3,0.791666666667,1,0.871439806103,0.47712315197,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.2,20,4,0.805194805195,0,1.0,0.196983141234,21,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.2,20,5,1.0,1,0.859314735126,0.475882280334,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
uniform,0,0,30,0,0.940422781448,0.166253879026,0.511904761905,6,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
uniform,0,0,30,1,0.902963773507,0.257296129165,0.718124609131,10,31,41,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
uniform,0,0,30,2,0.797305192838,0.4202957322,0.708333333333,2,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
uniform,0,0,30,3,0.853560754025,0.447103252218,0.708333333333,2,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
uniform,0,0,30,4,1.0,0.155844155897,0.805194805195,0,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
uniform,0,0,30,5,0.814943117304,0.429593482227,0.791666666667,2,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
randomForest,0,0,30,0,0.9999082503,0.16666204053,0.511904761905,6,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
randomForest,0,0,30,1,0.804868453822,0.326251694874,0.613957942464,10,31,41,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
randomForest,0,0,30,2,0.995286391573,0.497671479729,0.613095238095,5,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
randomForest,0,0,30,3,0.926411074304,0.465510042325,0.633333333333,4,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
randomForest,0,0,30,4,1.0,0.214641080474,0.805194805195,0,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
randomForest,0,0,30,5,0.99813774992,0.499097239932,0.708333333333,3,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.0,30,0,0.511904761905,6,0.993573132925,0.166659103927,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.0,30,1,0.791041275797,10,0.995519994015,0.343773919314,31,41,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.0,30,2,1.0,1,0.991342724586,0.498500640931,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.0,30,3,0.791666666667,1,0.993139251585,0.499040121457,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.0,30,4,0.805194805195,0,1.0,0.196983141234,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.0,30,5,1.0,1,0.991388706797,0.49852376327,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.1,30,0,0.511904761905,6,0.937331294187,0.166592922013,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.1,30,1,0.791041275797,10,0.954509165115,0.335108765245,31,41,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.1,30,2,1.0,1,0.912622593509,0.483414963836,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.1,30,3,0.791666666667,1,0.93041777506,0.489461483693,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.1,30,4,0.805194805195,0,1.0,0.196983141234,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.1,30,5,1.0,1,0.917104986779,0.48578928154,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.2,30,0,0.511904761905,6,0.892558718702,0.166540236418,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.2,30,1,0.791041275797,10,0.919354811107,0.327681022334,31,41,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.2,30,2,1.0,1,0.845854238362,0.468427954657,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.2,30,3,0.791666666667,1,0.871439806103,0.47712315197,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.2,30,4,0.805194805195,0,1.0,0.196983141234,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.2,30,5,1.0,1,0.859314735126,0.475882280334,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
uniform,0,0,40,0,0.940422781448,0.166253879026,0.511904761905,6,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
uniform,0,0,40,1,0.916284145036,0.261091718904,0.717293123543,10,37,44,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
uniform,0,0,40,2,0.797305192838,0.4202957322,0.708333333333,2,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
uniform,0,0,40,3,0.853560754025,0.447103252218,0.708333333333,2,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
uniform,0,0,40,4,1.0,0.155844155897,0.805194805195,0,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
uniform,0,0,40,5,0.814943117304,0.429593482227,0.791666666667,2,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
randomForest,0,0,40,0,0.9999082503,0.16666204053,0.511904761905,6,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
randomForest,0,0,40,1,0.804936719524,0.32627936623,0.613126456876,10,37,44,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
randomForest,0,0,40,2,0.995286391573,0.497671479729,0.613095238095,5,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
randomForest,0,0,40,3,0.926411074304,0.465510042325,0.633333333333,4,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
randomForest,0,0,40,4,1.0,0.214641080474,0.805194805195,0,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
randomForest,0,0,40,5,0.99813774992,0.499097239932,0.708333333333,3,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.0,40,0,0.511904761905,6,0.993573132925,0.166659103927,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.0,40,1,0.79020979021,10,0.995708164924,0.343838898673,37,44,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.0,40,2,1.0,1,0.991342724586,0.498500640931,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.0,40,3,0.791666666667,1,0.993139251585,0.499040121457,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.0,40,4,0.805194805195,0,1.0,0.196983141234,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.0,40,5,1.0,1,0.991388706797,0.49852376327,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.1,40,0,0.511904761905,6,0.937331294187,0.166592922013,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.1,40,1,0.79020979021,10,0.95634435085,0.335753061652,37,44,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.1,40,2,1.0,1,0.912622593509,0.483414963836,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.1,40,3,0.791666666667,1,0.93041777506,0.489461483693,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.1,40,4,0.805194805195,0,1.0,0.196983141234,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.1,40,5,1.0,1,0.917104986779,0.48578928154,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
Sanity,0.6,0.2,40,0,0.511904761905,6,0.892558718702,0.166540236418,30,21,6,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\tx'"
Sanity,0.6,0.2,40,1,0.79020979021,10,0.922493031049,0.328799562321,37,44,4,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\hashindex\\local'"
Sanity,0.6,0.2,40,2,1.0,1,0.845854238362,0.468427954657,8,7,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\serialization\\serializer\\binary'"
Sanity,0.6,0.2,40,3,0.791666666667,1,0.871439806103,0.47712315197,16,10,2,5,"""['src\\main\\java\\com\\orientechnologies\\common\\concur\\resource'"
Sanity,0.6,0.2,40,4,0.805194805195,0,1.0,0.196983141234,22,22,7,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\index\\sbtreebonsai\\local'"
Sanity,0.6,0.2,40,5,1.0,1,0.859314735126,0.475882280334,7,6,2,5,"""['src\\main\\java\\com\\orientechnologies\\orient\\core\\type'"
