6,P,0.36
3,4,P,0.22
4,5,P,0.21
4,10,P,0.04
3,7,P,0.04
3,21,P,0.04
3,14,P,0.04
4,28,P,0.03
4,26,P,0.01
3,9,P,0.01
24,P,0.0
