0,P,0.42
31,P,0.04
2,5,P,0.04
15,3,P,0.04
11,P,0.04
1,5,P,0.04
2,4,P,0.03
2,15,P,0.03
15,5,P,0.03
9,5,P,0.01
9,15,P,0.01
7,P,0.01
28,P,0.01
26,P,0.01
21,5,P,0.01
2,6,P,0.01
2,41,P,0.01
2,40,P,0.01
2,39,P,0.01
2,36,P,0.01
2,33,P,0.01
2,25,P,0.01
2,18,P,0.01
2,17,P,0.01
2,13,P,0.01
19,P,0.01
16,P,0.01
15,8,P,0.01
15,33,P,0.01
15,17,P,0.01
12,P,0.01
1,33,P,0.01
1,17,P,0.01
1,10,3,P,0.0
