7,P,0.9
49,P,0.01
43,40,P,0.01
43,29,P,0.01
43,25,P,0.01
43,22,P,0.01
4,40,P,0.01
4,37,P,0.01
4,29,P,0.01
4,25,P,0.01
4,22,P,0.01
3,P,0.01
27,P,0.0
