67,P,0.34869232829635494
121,P,0.34869232829635494
39,P,0.09342109425824312
0,P,0.042143551261832425
95,P,0.035724808758601644
23,63,P,0.022673230725085557
113,P,0.016626948053851353
44,P,0.00958107303697177
23,94,P,0.006305924013679749
102,P,0.003890821111225585
9,P,0.0034523996455878073
139,P,0.0034523996455878073
69,P,0.0034523994999742687
58,P,0.0034523994999742687
42,P,0.0034523994999742687
34,P,0.0034523994999742687
27,P,0.0034523994999742687
20,P,0.0034523994999742687
126,P,0.0034523994999742687
80,P,0.00345239929006292
3,P,0.00345239929006292
23,111,P,0.002840244904155418
106,P,0.0020503940888027252
98,P,0.001975442487155621
88,P,0.001393835267117413
43,P,9.684968712583784E-4
4,P,9.249613487128978E-4
24,P,9.249613487128978E-4
145,P,9.249613487128978E-4
127,P,9.249613487128978E-4
125,P,9.249613487128978E-4
119,P,9.249613487128978E-4
83,P,9.249613292895357E-4
81,P,9.249613292895357E-4
60,P,9.249613292895357E-4
57,P,9.249613292895357E-4
25,P,9.249613292895357E-4
21,P,9.249613292895357E-4
133,P,9.249613292895357E-4
59,P,9.249613292895355E-4
2,P,9.249613292895355E-4
7,23,P,4.2143551583071116E-4
23,45,P,4.2143551582547945E-4
14,23,P,4.2143551567162005E-4
117,P,3.825535098471272E-4
75,P,3.5371101011141685E-4
8,P,3.5371099860700115E-4
54,P,3.5371099860700115E-4
142,P,3.5371099860700115E-4
128,P,3.5371099860700115E-4
109,P,3.5371099860700115E-4
130,P,3.53710977807937E-4
143,P,3.5371088268990205E-4
131,P,3.5371088268990205E-4
62,P,3.5371087941723454E-4
49,P,3.5371087941723454E-4
104,P,3.5371087941723454E-4
115,P,3.5371086017286244E-4
6,P,1.646232480579342E-4
5,P,1.646232480579342E-4
48,P,1.646232480579342E-4
26,P,1.646232480579342E-4
22,P,1.646232480579342E-4
136,P,1.646232480579342E-4
89,P,1.6462324805793416E-4
56,P,1.6462324805793416E-4
18,P,1.6462324805793416E-4
108,P,1.6462324805793416E-4
23,31,P,1.0535887895738175E-4
23,116,P,1.0535887895720891E-4
23,71,P,1.0535887895521549E-4
23,29,P,1.0535887895521549E-4
23,28,P,1.053588789552152E-4
23,85,P,1.0535887895414658E-4
23,50,P,1.0535887894885327E-4
23,78,P,1.0535887888961163E-4
23,68,P,1.0535887876124626E-4
23,32,P,1.0535887876124626E-4
72,P,8.702389811258243E-5
55,P,8.702389811258243E-5
37,P,8.702389811258243E-5
33,P,8.702389811258243E-5
144,P,8.702389811258243E-5
141,P,8.702389811258243E-5
138,P,8.702389811258243E-5
134,P,8.702389811258243E-5
13,P,8.702389811258243E-5
52,P,8.702389811258239E-5
16,P,8.702389811258239E-5
23,35,P,6.243489123277475E-5
23,66,P,6.243489123277435E-5
23,65,P,6.243489123277435E-5
23,36,P,6.243489123193067E-5
23,70,P,6.243489122455217E-5
23,61,P,6.243489122455201E-5
23,38,P,6.243489120111023E-5
17,23,P,6.242657580505746E-5
10,23,P,6.242657580465058E-5
73,P,5.033598813777991E-5
51,P,5.033598813777991E-5
140,P,5.033598813777991E-5
123,P,5.033598813777991E-5
30,P,5.033598813777989E-5
15,P,5.033598813777989E-5
11,P,5.033598813777989E-5
23,74,P,4.889310476636869E-5
23,110,P,4.444827706033518E-5
23,64,P,3.452399745465204E-5
124,P,3.114137849705397E-5
120,P,3.114137849705396E-5
114,P,3.114137849705396E-5
12,23,P,2.822758031059054E-5
47,P,2.030093157230421E-5
99,P,2.0300931572304206E-5
96,P,1.3800349179380328E-5
87,P,1.3800349179380328E-5
100,P,1.3800349179380328E-5
93,P,9.709090592704563E-6
97,P,3.950053275857664E-6
112,P,3.046902135824263E-6
103,P,2.3879296782073332E-6
101,P,5.983511686536341E-7
76,P,5.080258430380719E-7
46,P,5.080258430380719E-7
