0,P,0.482126877704801
185,232,P,0.0016273567609488638
52,232,P,0.0016273403349558587
178,232,P,0.0016273403349558587
150,232,P,0.0016273403349558587
224,232,P,0.0015516393724309269
122,232,P,0.0015516393724309269
50,232,P,0.0015516082161277642
44,232,P,0.0015516082161277642
175,232,P,0.0015516082161277642
14,232,P,0.0015516079847333352
16,232,P,0.0015516047159264378
169,232,P,0.0015516001081355825
209,232,P,0.0015515836772713035
120,232,P,0.0015515836772713035
32,232,P,0.001482678426930873
99,232,P,0.0014826630696963899
226,232,P,0.0014826557270326574
228,232,P,0.0014826491169860343
170,232,P,0.0014826381458959124
79,232,P,0.001482523404333952
161,232,P,0.001482523404333952
232,233,P,0.001482400748541072
8,232,P,0.001419419269953604
60,232,P,0.0014193998849511265
176,232,P,0.0014193967172597376
20,232,P,0.0014193841240951754
6,232,P,0.001419107294816645
165,232,P,0.001419107294816645
23,232,P,0.00136155822166099
15,232,P,0.00136155822166099
73,232,P,0.0013614909301164259
95,232,P,0.0013081332074355624
210,232,P,0.0013080069071422782
102,232,P,0.0013080069071422782
71,232,P,0.0012584085510601098
98,232,P,0.001258395562568357
100,232,P,0.0012124855912055066
94,232,P,0.0011698951693819275
125,P,4.5317946560651266E-4
235,P,2.989681914679425E-4
27,P,2.4770109786353815E-4
237,P,2.0752262354799622E-4
217,P,2.0752262354799622E-4
214,P,2.0752262354799622E-4
213,P,2.0752262354799622E-4
215,P,1.7558839359433878E-4
72,P,1.498870309510603E-4
234,P,1.498870309510603E-4
225,P,1.498870309510603E-4
46,P,1.2896837837691444E-4
238,P,1.2896837837691444E-4
123,P,1.1176963080723522E-4
28,P,9.749879218546475E-5
126,P,9.749879218546474E-5
47,P,8.555843447756125E-5
25,P,7.549137466415152E-5
231,P,7.549137466415152E-5
18,P,7.549137466415152E-5
22,P,6.694400101041247E-5
19,P,6.694400101041247E-5
17,P,6.694400101041247E-5
61,P,5.9640142602601444E-5
239,P,5.9640142602601444E-5
24,P,4.793439256322335E-5
