1,P,0.6673610029383013
0,23,P,0.1401458114163655
75,P,0.024231153342814494
66,P,0.024231153265067147
45,P,0.024231153265067147
21,P,0.024231153265067147
76,P,0.007940064325084883
35,P,0.007940064325084883
29,P,0.007940064325084883
78,P,0.00794006412083904
12,P,0.00794006412083904
8,P,0.0035898004922672432
74,P,0.0035898004922672432
70,P,0.0035898004922672432
59,P,0.0035898004922672432
53,P,0.0035898004922672432
50,P,0.0035898004922672432
49,P,0.0035898004922672432
34,P,0.0035898004922672432
80,P,0.003589800492267243
73,P,0.0019282695213328907
7,P,0.0019282695213328907
58,P,0.0019282695213328903
54,P,0.0019282695213328903
39,P,0.0019282695213328903
37,P,0.0019282695213328903
24,P,0.0019282695213328903
15,P,0.0019282695213328903
42,P,0.001155431429430754
79,P,0.0011554314215438592
77,P,0.0011554314215438592
82,P,0.001155431404687345
28,P,7.470315918549629E-4
16,P,7.470315918549629E-4
64,P,7.470315918549628E-4
48,P,7.470315854827996E-4
56,P,3.647660495005574E-4
30,P,1.5927260156253006E-4
