0,P,0.7742389994368477
1,5,P,0.19549534805242222
5,6,P,0.013094199305476147
3,P,0.008612369274005542
1,4,P,0.007742390022955507
4,6,P,5.185821491773641E-4
2,5,P,2.8675511808341005E-4
2,4,P,1.1356641032437174E-5
