1,P,0.33
7,P,0.03
66,P,0.03
6,P,0.03
56,54,P,0.03
3,54,P,0.03
2,56,P,0.03
2,54,P,0.03
2,4,P,0.03
12,P,0.03
0,56,P,0.02
64,P,0.01
63,54,P,0.01
57,54,P,0.01
56,63,P,0.01
56,60,P,0.01
56,57,P,0.01
56,43,P,0.01
56,11,P,0.01
55,54,P,0.01
52,P,0.01
51,54,P,0.01
50,54,P,0.01
49,54,P,0.01
48,P,0.01
47,54,P,0.01
37,P,0.01
36,P,0.01
33,P,0.01
28,P,0.01
26,56,P,0.01
26,54,P,0.01
24,54,P,0.01
23,P,0.01
2,55,P,0.01
2,50,P,0.01
2,49,P,0.01
2,47,P,0.01
2,40,P,0.01
2,39,P,0.01
14,P,0.01
10,P,0.0
