0,P,0.28
66,P,0.03
54,P,0.03
49,P,0.03
44,P,0.03
43,P,0.03
19,2,P,0.03
1,5,P,0.03
1,24,P,0.03
1,19,P,0.03
4,24,P,0.02
19,24,P,0.02
71,24,P,0.01
64,24,P,0.01
63,24,P,0.01
6,24,P,0.01
59,24,P,0.01
56,P,0.01
55,P,0.01
42,P,0.01
40,P,0.01
21,P,0.01
19,71,P,0.01
19,69,P,0.01
19,67,P,0.01
19,59,P,0.01
19,51,P,0.01
19,38,P,0.01
19,22,P,0.01
1,69,P,0.01
1,63,P,0.01
1,57,P,0.01
1,51,P,0.01
1,38,P,0.01
1,29,P,0.01
1,14,P,0.01
1,25,P,0.0
