1,P,0.12
2,6,P,0.1
12,P,0.04
11,P,0.04
2,56,P,0.03
2,55,P,0.03
2,50,P,0.03
2,5,P,0.03
2,3,P,0.03
3,4,P,0.02
2,87,P,0.02
2,65,P,0.02
2,54,P,0.02
2,51,P,0.02
2,45,P,0.02
2,24,P,0.02
2,22,P,0.02
3,87,P,0.01
3,80,P,0.01
3,74,P,0.01
23,P,0.01
2,86,P,0.01
2,85,P,0.01
2,78,P,0.01
2,76,P,0.01
2,71,P,0.01
2,70,P,0.01
2,69,P,0.01
2,68,P,0.01
2,67,P,0.01
2,66,P,0.01
2,64,P,0.01
2,63,P,0.01
2,62,P,0.01
2,61,P,0.01
2,59,P,0.01
2,58,P,0.01
2,57,P,0.01
2,52,P,0.01
2,49,P,0.01
2,48,P,0.01
2,47,P,0.01
2,46,P,0.01
2,43,P,0.01
2,42,P,0.01
2,41,P,0.01
2,39,P,0.01
2,36,P,0.01
2,34,P,0.01
2,33,P,0.01
2,29,P,0.01
2,26,P,0.01
2,21,P,0.01
2,17,P,0.01
2,16,P,0.01
2,14,P,0.01
19,P,0.01
10,P,0.01
2,31,P,0.0
