1,P,0.32
71,P,0.11
60,P,0.11
105,P,0.11
79,P,0.05
21,P,0.05
7,44,P,0.03
24,47,P,0.03
104,P,0.03
102,P,0.03
7,47,P,0.02
24,44,P,0.02
24,100,P,0.02
7,84,P,0.01
57,24,P,0.01
49,24,P,0.01
30,7,P,0.01
30,24,P,0.01
29,7,P,0.01
29,24,P,0.01
10,24,P,0.0
